4.242750167846679688e+01,4.281499862670898438e+01,4.234500122070312500e+01,4.270000076293945312e+01,4.157700347900390625e+01,8.734280000000000000e+07
4.281250000000000000e+01,4.292499923706054688e+01,4.243750000000000000e+01,4.260499954223632812e+01,4.148449707031250000e+01,9.850720000000000000e+07
4.242750167846679688e+01,4.286000061035156250e+01,4.237250137329101562e+01,4.273249816894531250e+01,4.160864639282226562e+01,7.589120000000000000e+07
4.279750061035156250e+01,4.333000183105468750e+01,4.274750137329101562e+01,4.300749969482421875e+01,4.187641906738281250e+01,1.044576000000000000e+08
4.295000076293945312e+01,4.309249877929687500e+01,4.257500076293945312e+01,4.276499938964843750e+01,4.164028930664062500e+01,6.899880000000000000e+07
4.289500045776367188e+01,4.325000000000000000e+01,4.284500122070312500e+01,4.324250030517578125e+01,4.210523605346679688e+01,7.565280000000000000e+07
4.354000091552734375e+01,4.396749877929687500e+01,4.348749923706054688e+01,4.355749893188476562e+01,4.241194915771484375e+01,8.749360000000000000e+07
4.342750167846679688e+01,4.382500076293945312e+01,4.329249954223632812e+01,4.358250045776367188e+01,4.243629455566406250e+01,6.828080000000000000e+07
4.330250167846679688e+01,4.375000000000000000e+01,4.318249893188476562e+01,4.371749877929687500e+01,4.256774139404296875e+01,1.113416000000000000e+08
4.358000183105468750e+01,4.372750091552734375e+01,4.322999954223632812e+01,4.328749847412109375e+01,4.214905929565429688e+01,1.128616000000000000e+08
4.356999969482421875e+01,4.378749847412109375e+01,4.322249984741210938e+01,4.374250030517578125e+01,4.259208679199218750e+01,1.035448000000000000e+08
4.392250061035156250e+01,4.443750000000000000e+01,4.349250030517578125e+01,4.396250152587890625e+01,4.280629730224609375e+01,1.097448000000000000e+08
4.398500061035156250e+01,4.400000000000000000e+01,4.363499832153320312e+01,4.388249969482421875e+01,4.272840499877929688e+01,7.894960000000000000e+07
4.366749954223632812e+01,4.387250137329101562e+01,4.348500061035156250e+01,4.363000106811523438e+01,4.248254776000976562e+01,8.324160000000000000e+07
4.346749877929687500e+01,4.361000061035156250e+01,4.300500106811523438e+01,4.312500000000000000e+01,4.199082946777343750e+01,9.918560000000000000e+07
4.258000183105468750e+01,4.326750183105468750e+01,4.237500000000000000e+01,4.322750091552734375e+01,4.209062957763671875e+01,9.599760000000000000e+07
4.387250137329101562e+01,4.477999877929687500e+01,4.383750152587890625e+01,4.472499847412109375e+01,4.354874420166015625e+01,1.280440000000000000e+08
4.500000000000000000e+01,4.566749954223632812e+01,4.484249877929687500e+01,4.522750091552734375e+01,4.403803634643554688e+01,1.298704000000000000e+08
4.556250000000000000e+01,4.582500076293945312e+01,4.522999954223632812e+01,4.542750167846679688e+01,4.423277282714843750e+01,1.241300000000000000e+08
4.597499847412109375e+01,4.602500152587890625e+01,4.563999938964843750e+01,4.593249893188476562e+01,4.472449493408203125e+01,9.431800000000000000e+07
4.621250152587890625e+01,4.683250045776367188e+01,4.593500137329101562e+01,4.652999877929687500e+01,4.530627441406250000e+01,1.561716000000000000e+08
4.645000076293945312e+01,4.709749984741210938e+01,4.644749832153320312e+01,4.700500106811523438e+01,4.576878738403320312e+01,1.048792000000000000e+08
4.708750152587890625e+01,4.724750137329101562e+01,4.647999954223632812e+01,4.663249969482421875e+01,4.540608215332031250e+01,1.265856000000000000e+08
4.655749893188476562e+01,4.737250137329101562e+01,4.618249893188476562e+01,4.704000091552734375e+01,4.580285644531250000e+01,1.241408000000000000e+08
4.750500106811523438e+01,4.908250045776367188e+01,4.745249938964843750e+01,4.877249908447265625e+01,4.748979568481445312e+01,2.041368000000000000e+08
4.883499908447265625e+01,4.942250061035156250e+01,4.769499969482421875e+01,4.776250076293945312e+01,4.650635910034179688e+01,1.696308000000000000e+08
4.787749862670898438e+01,4.799499893188476562e+01,4.665000152587890625e+01,4.718500137329101562e+01,4.594404602050781250e+01,1.753812000000000000e+08
4.791500091552734375e+01,4.822000122070312500e+01,4.614500045776367188e+01,4.669749832153320312e+01,4.546937179565429688e+01,1.992020000000000000e+08
4.718750000000000000e+01,4.743999862670898438e+01,4.663750076293945312e+01,4.711750030517578125e+01,4.587832641601562500e+01,1.193936000000000000e+08
4.723749923706054688e+01,4.738999938964843750e+01,4.688249969482421875e+01,4.718000030517578125e+01,4.593918228149414062e+01,8.312160000000000000e+07
4.745750045776367188e+01,4.752000045776367188e+01,4.713499832153320312e+01,4.748749923706054688e+01,4.623859786987304688e+01,9.425600000000000000e+07
4.790999984741210938e+01,4.791999816894531250e+01,4.709500122070312500e+01,4.781000137329101562e+01,4.655261230468750000e+01,1.114480000000000000e+08
4.777249908447265625e+01,4.861500167846679688e+01,4.776250076293945312e+01,4.850500106811523438e+01,4.722933578491210938e+01,9.106280000000000000e+07
4.831250000000000000e+01,4.912500000000000000e+01,4.828749847412109375e+01,4.883750152587890625e+01,4.755308914184570312e+01,9.308720000000000000e+07
4.869749832153320312e+01,4.909249877929687500e+01,4.828499984741210938e+01,4.892250061035156250e+01,4.763584899902343750e+01,7.645720000000000000e+07
4.911249923706054688e+01,4.927500152587890625e+01,4.898249816894531250e+01,4.925000000000000000e+01,4.795473480224609375e+01,7.410640000000000000e+07
4.910499954223632812e+01,5.005749893188476562e+01,4.908499908447265625e+01,5.002500152587890625e+01,4.870935821533203125e+01,1.035268000000000000e+08
5.008000183105468750e+01,5.071250152587890625e+01,4.980749893188476562e+01,4.987500000000000000e+01,4.856330490112304688e+01,1.430728000000000000e+08
4.966999816894531250e+01,5.018500137329101562e+01,4.954499816894531250e+01,5.015499877929687500e+01,4.883593368530273438e+01,8.678120000000000000e+07
5.021250152587890625e+01,5.025000000000000000e+01,4.961000061035156250e+01,4.973749923706054688e+01,4.842942047119140625e+01,8.360320000000000000e+07
4.979999923706054688e+01,5.003499984741210938e+01,4.905250167846679688e+01,4.971749877929687500e+01,4.840994644165039062e+01,1.110428000000000000e+08
4.964500045776367188e+01,4.996250152587890625e+01,4.950249862670898438e+01,4.980749893188476562e+01,4.849758148193359375e+01,7.014640000000000000e+07
4.986500167846679688e+01,5.034249877929687500e+01,4.963999938964843750e+01,4.981250000000000000e+01,4.850244522094726562e+01,1.027856000000000000e+08
4.988499832153320312e+01,5.084500122070312500e+01,4.965250015258789062e+01,5.078250122070312500e+01,4.944694137573242188e+01,1.156272000000000000e+08
5.077999877929687500e+01,5.103749847412109375e+01,5.063000106811523438e+01,5.096500015258789062e+01,4.962463378906250000e+01,9.678320000000000000e+07
5.070750045776367188e+01,5.123500061035156250e+01,5.058499908447265625e+01,5.113249969482421875e+01,4.978773498535156250e+01,7.775800000000000000e+07
5.110749816894531250e+01,5.193750000000000000e+01,5.097499847412109375e+01,5.186999893188476562e+01,5.050583267211914062e+01,9.329200000000000000e+07
5.184000015258789062e+01,5.211999893188476562e+01,5.176250076293945312e+01,5.179000091552734375e+01,5.042794036865234375e+01,7.016240000000000000e+07
5.170750045776367188e+01,5.193999862670898438e+01,5.127999877929687500e+01,5.131999969482421875e+01,4.997030639648437500e+01,7.417280000000000000e+07
5.122499847412109375e+01,5.125000000000000000e+01,5.052999877929687500e+01,5.107500076293945312e+01,4.973174667358398438e+01,7.459640000000000000e+07
5.109999847412109375e+01,5.149250030517578125e+01,5.096500015258789062e+01,5.115250015258789062e+01,4.980719757080078125e+01,8.881880000000000000e+07
5.076499938964843750e+01,5.084999847412109375e+01,4.977750015258789062e+01,5.016749954223632812e+01,4.884811019897460938e+01,1.861396000000000000e+08
5.247000122070312500e+01,5.382749938964843750e+01,5.230749893188476562e+01,5.263000106811523438e+01,5.124586105346679688e+01,2.593092000000000000e+08
5.245999908447265625e+01,5.316249847412109375e+01,5.203250122070312500e+01,5.228749847412109375e+01,5.091235351562500000e+01,1.279852000000000000e+08
5.272249984741210938e+01,5.295999908447265625e+01,5.255749893188476562e+01,5.293750000000000000e+01,5.154526519775390625e+01,8.356960000000000000e+07
5.107249832153320312e+01,5.220999908447265625e+01,5.087500000000000000e+01,5.211999893188476562e+01,5.074926757812500000e+01,1.297724000000000000e+08
5.147000122070312500e+01,5.185499954223632812e+01,5.020750045776367188e+01,5.071500015258789062e+01,4.938121795654296875e+01,1.550548000000000000e+08
5.047499847412109375e+01,5.133499908447265625e+01,5.043750000000000000e+01,5.072499847412109375e+01,4.939095306396484375e+01,1.053580000000000000e+08
5.009999847412109375e+01,5.041999816894531250e+01,4.916500091552734375e+01,5.018000030517578125e+01,4.886028671264648438e+01,1.396344000000000000e+08
4.935499954223632812e+01,4.971250152587890625e+01,4.819250106811523438e+01,4.929499816894531250e+01,4.818339920043945312e+01,1.648348000000000000e+08
4.692750167846679688e+01,4.736999893188476562e+01,4.571250152587890625e+01,4.643000030517578125e+01,4.538301086425781250e+01,2.297224000000000000e+08
4.660250091552734375e+01,4.742499923706054688e+01,4.635250091552734375e+01,4.716500091552734375e+01,4.610143280029296875e+01,1.461188000000000000e+08
4.656750106811523438e+01,4.793750000000000000e+01,4.650500106811523438e+01,4.772999954223632812e+01,4.665369415283203125e+01,1.061788000000000000e+08
4.747750091552734375e+01,4.811750030517578125e+01,4.720999908447265625e+01,4.752000045776367188e+01,4.644842529296875000e+01,1.321256000000000000e+08
4.673249816894531250e+01,4.772499847412109375e+01,4.668999862670898438e+01,4.725000000000000000e+01,4.618451309204101562e+01,1.315164000000000000e+08
4.588000106811523438e+01,4.608750152587890625e+01,4.506999969482421875e+01,4.577249908447265625e+01,4.474032592773437500e+01,1.544492000000000000e+08
4.630500030517578125e+01,4.700000000000000000e+01,4.617499923706054688e+01,4.665000152587890625e+01,4.559804534912109375e+01,1.134592000000000000e+08
4.616500091552734375e+01,4.642750167846679688e+01,4.563750076293945312e+01,4.569499969482421875e+01,4.466457366943359375e+01,1.189944000000000000e+08
4.495000076293945312e+01,4.513499832153320312e+01,4.445249938964843750e+01,4.491500091552734375e+01,4.390217208862304688e+01,1.461188000000000000e+08
4.504999923706054688e+01,4.553499984741210938e+01,4.465499877929687500e+01,4.474250030517578125e+01,4.373356246948242188e+01,9.485880000000000000e+07
4.472999954223632812e+01,4.514749908447265625e+01,4.447750091552734375e+01,4.455749893188476562e+01,4.355273056030273438e+01,1.117928000000000000e+08
4.410499954223632812e+01,4.483750152587890625e+01,4.400000000000000000e+01,4.434500122070312500e+01,4.334502792358398438e+01,1.139248000000000000e+08
4.448749923706054688e+01,4.480749893188476562e+01,4.416749954223632812e+01,4.457500076293945312e+01,4.356984329223632812e+01,8.487360000000000000e+07
4.405749893188476562e+01,4.449750137329101562e+01,4.374750137329101562e+01,4.376750183105468750e+01,4.278054809570312500e+01,1.081744000000000000e+08
4.390000152587890625e+01,4.447999954223632812e+01,4.256750106811523438e+01,4.332500076293945312e+01,4.234801864624023438e+01,1.615844000000000000e+08
4.386000061035156250e+01,4.495750045776367188e+01,4.363000106811523438e+01,4.490999984741210938e+01,4.389727783203125000e+01,1.238720000000000000e+08
4.606999969482421875e+01,4.624750137329101562e+01,4.528499984741210938e+01,4.563499832153320312e+01,4.460592651367187500e+01,1.190936000000000000e+08
4.577000045776367188e+01,4.636750030517578125e+01,4.553749847412109375e+01,4.630500030517578125e+01,4.526083374023437500e+01,9.010520000000000000e+07
4.662749862670898438e+01,4.797999954223632812e+01,4.644250106811523438e+01,4.753749847412109375e+01,4.646553421020507812e+01,1.227376000000000000e+08
4.795249938964843750e+01,4.884249877929687500e+01,4.790499877929687500e+01,4.814500045776367188e+01,4.705933380126953125e+01,1.048836000000000000e+08
4.871500015258789062e+01,4.900000000000000000e+01,4.840000152587890625e+01,4.870249938964843750e+01,4.760425949096679688e+01,1.077316000000000000e+08
4.848749923706054688e+01,4.899250030517578125e+01,4.834749984741210938e+01,4.854750061035156250e+01,4.745275878906250000e+01,7.301280000000000000e+07
4.867499923706054688e+01,4.919749832153320312e+01,4.840000152587890625e+01,4.853749847412109375e+01,4.744297790527343750e+01,8.669840000000000000e+07
4.788750076293945312e+01,4.839749908447265625e+01,4.757500076293945312e+01,4.818500137329101562e+01,4.709843063354492188e+01,7.504600000000000000e+07
4.822499847412109375e+01,4.874000167846679688e+01,4.804249954223632812e+01,4.847249984741210938e+01,4.737944793701171875e+01,5.867640000000000000e+07
4.901250076293945312e+01,5.007249832153320312e+01,4.880250167846679688e+01,4.961249923706054688e+01,4.849374771118164062e+01,1.062040000000000000e+08
4.991999816894531250e+01,4.997000122070312500e+01,4.932749938964843750e+01,4.946749877929687500e+01,4.835201263427734375e+01,8.449680000000000000e+07
5.009249877929687500e+01,5.015250015258789062e+01,4.950749969482421875e+01,4.986500167846679688e+01,4.874054718017578125e+01,8.605600000000000000e+07
4.970000076293945312e+01,5.021250152587890625e+01,4.953749847412109375e+01,4.969499969482421875e+01,4.857437896728515625e+01,1.912024000000000000e+08
4.963499832153320312e+01,5.004000091552734375e+01,4.954249954223632812e+01,4.964500045776367188e+01,4.852551269531250000e+01,7.288160000000000000e+07
4.960749816894531250e+01,4.981499862670898438e+01,4.882249832153320312e+01,4.889250183105468750e+01,4.778998565673828125e+01,8.428120000000000000e+07
4.944250106811523438e+01,5.024750137329101562e+01,4.933750152587890625e+01,4.995000076293945312e+01,4.882363128662109375e+01,1.042700000000000000e+08
5.007249832153320312e+01,5.039250183105468750e+01,4.989250183105468750e+01,4.993500137329101562e+01,4.880897140502929688e+01,8.359880000000000000e+07
4.966999816894531250e+01,4.987500000000000000e+01,4.926250076293945312e+01,4.947999954223632812e+01,4.836423110961914062e+01,1.244424000000000000e+08
5.079249954223632812e+01,5.112250137329101562e+01,5.016249847412109375e+01,5.038750076293945312e+01,4.925126647949218750e+01,1.090120000000000000e+08
5.035250091552734375e+01,5.078250122070312500e+01,5.034000015258789062e+01,5.068249893188476562e+01,4.953961181640625000e+01,6.774080000000000000e+07
5.081999969482421875e+01,5.111000061035156250e+01,5.067250061035156250e+01,5.110250091552734375e+01,4.995014190673828125e+01,4.544800000000000000e+07
5.083750152587890625e+01,5.127000045776367188e+01,5.072499847412109375e+01,5.105749893188476562e+01,4.990615081787109375e+01,6.906200000000000000e+07
5.020249938964843750e+01,5.034999847412109375e+01,4.960250091552734375e+01,5.000500106811523438e+01,4.887739181518554688e+01,1.013544000000000000e+08
4.979999923706054688e+01,5.037749862670898438e+01,4.970249938964843750e+01,5.031000137329101562e+01,4.917551422119140625e+01,8.231200000000000000e+07
5.046250152587890625e+01,5.093249893188476562e+01,5.038999938964843750e+01,5.080749893188476562e+01,4.966178894042968750e+01,7.158840000000000000e+07
5.082749938964843750e+01,5.109749984741210938e+01,5.042750167846679688e+01,5.043750000000000000e+01,4.930013656616210938e+01,8.076720000000000000e+07
5.061249923706054688e+01,5.100000000000000000e+01,5.054999923706054688e+01,5.082500076293945312e+01,4.967889404296875000e+01,7.038080000000000000e+07
5.102249908447265625e+01,5.146749877929687500e+01,5.100000000000000000e+01,5.130250167846679688e+01,5.014563751220703125e+01,6.778960000000000000e+07
5.114749908447265625e+01,5.152750015258789062e+01,5.087500000000000000e+01,5.112500000000000000e+01,4.997213363647460938e+01,6.746720000000000000e+07
5.101250076293945312e+01,5.127249908447265625e+01,5.081750106811523438e+01,5.083750152587890625e+01,4.969111633300781250e+01,5.643000000000000000e+07
5.100000000000000000e+01,5.147000122070312500e+01,5.092499923706054688e+01,5.141500091552734375e+01,5.025559616088867188e+01,7.416240000000000000e+07
5.144749832153320312e+01,5.162500000000000000e+01,5.059000015258789062e+01,5.064749908447265625e+01,4.950540542602539062e+01,8.371720000000000000e+07
5.091249847412109375e+01,5.180749893188476562e+01,5.090250015258789062e+01,5.180500030517578125e+01,5.063679885864257812e+01,8.911160000000000000e+07
5.211500167846679688e+01,5.222750091552734375e+01,5.182249832153320312e+01,5.220999908447265625e+01,5.103266525268554688e+01,7.342080000000000000e+07
5.191749954223632812e+01,5.228749847412109375e+01,5.179249954223632812e+01,5.216749954223632812e+01,5.099112701416015625e+01,5.996640000000000000e+07
5.222249984741210938e+01,5.231000137329101562e+01,5.168249893188476562e+01,5.175500106811523438e+01,5.058792877197265625e+01,5.563840000000000000e+07
5.186999893188476562e+01,5.243249893188476562e+01,5.178499984741210938e+01,5.193500137329101562e+01,5.076386260986328125e+01,7.047560000000000000e+07
5.211500167846679688e+01,5.265999984741210938e+01,5.211000061035156250e+01,5.241999816894531250e+01,5.123793029785156250e+01,8.669360000000000000e+07
5.218999862670898438e+01,5.254000091552734375e+01,5.182749938964843750e+01,5.219499969482421875e+01,5.101800155639648438e+01,1.357428000000000000e+08
5.410499954223632812e+01,5.534249877929687500e+01,5.282500076293945312e+01,5.325999832153320312e+01,5.205899047851562500e+01,2.771256000000000000e+08
5.347499847412109375e+01,5.450749969482421875e+01,5.168500137329101562e+01,5.210749816894531250e+01,5.093247604370117188e+01,2.160716000000000000e+08
5.138249969482421875e+01,5.160749816894531250e+01,5.040750122070312500e+01,5.100500106811523438e+01,4.985483932495117188e+01,1.634484000000000000e+08
4.949750137329101562e+01,4.966249847412109375e+01,4.814500045776367188e+01,4.833499908447265625e+01,4.724505233764648438e+01,2.095720000000000000e+08
4.907749938964843750e+01,4.951750183105468750e+01,4.850999832153320312e+01,4.925000000000000000e+01,4.813940811157226562e+01,1.432992000000000000e+08
4.885250091552734375e+01,4.988999938964843750e+01,4.845500183105468750e+01,4.975999832153320312e+01,4.863791656494140625e+01,1.334576000000000000e+08
5.004999923706054688e+01,5.088249969482421875e+01,4.984749984741210938e+01,5.085749816894531250e+01,4.971066284179687500e+01,1.080380000000000000e+08
5.032500076293945312e+01,5.068999862670898438e+01,4.982249832153320312e+01,5.024750137329101562e+01,4.930103302001953125e+01,9.847880000000000000e+07
4.990499877929687500e+01,5.051250076293945312e+01,4.978749847412109375e+01,5.011999893188476562e+01,4.917593002319335938e+01,8.992760000000000000e+07
5.025500106811523438e+01,5.303499984741210938e+01,5.011999893188476562e+01,5.224250030517578125e+01,5.125844955444335938e+01,1.888740000000000000e+08
5.079000091552734375e+01,5.161000061035156250e+01,5.064749908447265625e+01,5.068750000000000000e+01,4.973273849487304688e+01,1.461896000000000000e+08
5.086500167846679688e+01,5.128499984741210938e+01,4.991749954223632812e+01,5.043500137329101562e+01,4.948499298095703125e+01,1.089096000000000000e+08
5.106999969482421875e+01,5.179000091552734375e+01,5.095999908447265625e+01,5.162500000000000000e+01,5.065258026123046875e+01,1.104816000000000000e+08
5.265499877929687500e+01,5.318249893188476562e+01,5.250749969482421875e+01,5.258750152587890625e+01,5.159695434570312500e+01,9.765440000000000000e+07
5.272000122070312500e+01,5.333750152587890625e+01,5.258000183105468750e+01,5.259000015258789062e+01,5.159940719604492188e+01,1.075372000000000000e+08
5.324750137329101562e+01,5.341249847412109375e+01,5.290000152587890625e+01,5.315999984741210938e+01,5.215866851806640625e+01,8.614160000000000000e+07
5.329750061035156250e+01,5.361000061035156250e+01,5.268750000000000000e+01,5.311500167846679688e+01,5.211452484130859375e+01,8.901480000000000000e+07
5.235749816894531250e+01,5.301250076293945312e+01,5.025000000000000000e+01,5.065999984741210938e+01,4.970576477050781250e+01,1.872720000000000000e+08
5.146500015258789062e+01,5.179750061035156250e+01,5.126499938964843750e+01,5.162250137329101562e+01,5.065013122558593750e+01,1.041744000000000000e+08
5.196500015258789062e+01,5.213750076293945312e+01,5.088249969482421875e+01,5.104000091552734375e+01,5.007860565185546875e+01,1.034932000000000000e+08
5.102500152587890625e+01,5.143000030517578125e+01,5.083000183105468750e+01,5.138249969482421875e+01,5.041464996337890625e+01,6.375520000000000000e+07
5.212500000000000000e+01,5.233000183105468750e+01,5.166500091552734375e+01,5.225249862670898438e+01,5.126826095581054688e+01,8.396200000000000000e+07
5.254000091552734375e+01,5.261249923706054688e+01,5.179999923706054688e+01,5.218500137329101562e+01,5.120203781127929688e+01,8.457360000000000000e+07
5.160749816894531250e+01,5.174499893188476562e+01,5.105500030517578125e+01,5.142499923706054688e+01,5.045634841918945312e+01,8.009200000000000000e+07
5.209749984741210938e+01,5.236999893188476562e+01,5.183000183105468750e+01,5.229750061035156250e+01,5.131241607666015625e+01,7.675240000000000000e+07
5.300000000000000000e+01,5.349250030517578125e+01,5.287749862670898438e+01,5.331999969482421875e+01,5.231565475463867188e+01,9.565480000000000000e+07
5.351250076293945312e+01,5.360499954223632812e+01,5.312749862670898438e+01,5.331499862670898438e+01,5.231075286865234375e+01,7.744920000000000000e+07
5.370999908447265625e+01,5.411000061035156250e+01,5.276750183105468750e+01,5.354249954223632812e+01,5.253396606445312500e+01,1.092376000000000000e+08
5.346500015258789062e+01,5.419499969482421875e+01,5.292750167846679688e+01,5.417499923706054688e+01,5.315454864501953125e+01,1.271116000000000000e+08
5.451750183105468750e+01,5.592750167846679688e+01,5.443249893188476562e+01,5.589749908447265625e+01,5.484460067749023438e+01,1.771584000000000000e+08
5.620000076293945312e+01,5.660499954223632812e+01,5.571500015258789062e+01,5.577249908447265625e+01,5.472195816040039062e+01,1.289068000000000000e+08
5.500000000000000000e+01,5.519749832153320312e+01,5.425500106811523438e+01,5.468750000000000000e+01,5.365739822387695312e+01,1.590532000000000000e+08
5.443249893188476562e+01,5.503250122070312500e+01,5.438999938964843750e+01,5.497499847412109375e+01,5.393947982788085938e+01,8.463240000000000000e+07
5.499000167846679688e+01,5.520500183105468750e+01,5.477999877929687500e+01,5.517499923706054688e+01,5.413571166992187500e+01,7.327480000000000000e+07
5.526499938964843750e+01,5.571250152587890625e+01,5.486000061035156250e+01,5.569250106811523438e+01,5.464346694946289062e+01,1.013600000000000000e+08
5.550249862670898438e+01,5.593999862670898438e+01,5.509249877929687500e+01,5.524000167846679688e+01,5.419948959350585938e+01,8.824240000000000000e+07
5.534500122070312500e+01,5.563999938964843750e+01,5.436750030517578125e+01,5.443249893188476562e+01,5.340719223022460938e+01,2.216524000000000000e+08
5.473749923706054688e+01,5.495999908447265625e+01,5.441249847412109375e+01,5.468000030517578125e+01,5.365003585815429688e+01,7.666200000000000000e+07
5.525749969482421875e+01,5.562250137329101562e+01,5.429750061035156250e+01,5.441999816894531250e+01,5.339493179321289062e+01,1.247632000000000000e+08
5.463750076293945312e+01,5.537500000000000000e+01,5.428499984741210938e+01,5.525749969482421875e+01,5.421665573120117188e+01,8.761360000000000000e+07
5.500000000000000000e+01,5.523500061035156250e+01,5.470750045776367188e+01,5.497249984741210938e+01,5.393702697753906250e+01,7.533400000000000000e+07
5.513499832153320312e+01,5.524000167846679688e+01,5.431999969482421875e+01,5.470500183105468750e+01,5.367457199096679688e+01,1.014080000000000000e+08
5.522499847412109375e+01,5.614500045776367188e+01,5.519749832153320312e+01,5.599250030517578125e+01,5.493781280517578125e+01,1.039096000000000000e+08
5.626750183105468750e+01,5.705500030517578125e+01,5.604999923706054688e+01,5.614749908447265625e+01,5.508988952636718750e+01,1.392232000000000000e+08
5.576499938964843750e+01,5.589500045776367188e+01,5.448249816894531250e+01,5.474000167846679688e+01,5.370891189575195312e+01,1.384492000000000000e+08
5.460749816894531250e+01,5.524000167846679688e+01,5.378250122070312500e+01,5.520500183105468750e+01,5.416515350341796875e+01,1.144260000000000000e+08
5.640999984741210938e+01,5.687250137329101562e+01,5.597249984741210938e+01,5.675249862670898438e+01,5.568349838256835938e+01,1.384788000000000000e+08
5.656750106811523438e+01,5.748249816894531250e+01,5.645999908447265625e+01,5.676499938964843750e+01,5.569576644897460938e+01,1.223060000000000000e+08
5.645500183105468750e+01,5.701499938964843750e+01,5.608250045776367188e+01,5.609999847412109375e+01,5.504329299926757812e+01,1.118200000000000000e+08
